snapshot_id,mid_price,spread,true_is_spoof,bid_size_l0,bid_placed_l0,bid_canceled_l0,bid_executed_l0,bid_size_l1,bid_placed_l1,bid_canceled_l1,bid_executed_l1,bid_size_l2,bid_placed_l2,bid_canceled_l2,bid_executed_l2,bid_size_l3,bid_placed_l3,bid_canceled_l3,bid_executed_l3,bid_size_l4,bid_placed_l4,bid_canceled_l4,bid_executed_l4,ask_size_l0,ask_placed_l0,ask_canceled_l0,ask_executed_l0,ask_size_l1,ask_placed_l1,ask_canceled_l1,ask_executed_l1,ask_size_l2,ask_placed_l2,ask_canceled_l2,ask_executed_l2,ask_size_l3,ask_placed_l3,ask_canceled_l3,ask_executed_l3,ask_size_l4,ask_placed_l4,ask_canceled_l4,ask_executed_l4,bid_size,ask_size,total_bid_depth,total_ask_depth,order_book_imbalance,num_orders_placed,num_orders_canceled,num_orders_executed,cancel_to_trade_ratio,order_lifetime_ms,price_impact,spoofed_level_depth,top_size,rolling_avg_size,top_level_size_ratio,bid_cancel_ratio_l0,bid_cancel_ratio_l1,bid_cancel_ratio_l2,bid_cancel_ratio_l3,bid_cancel_ratio_l4,ask_cancel_ratio_l0,ask_cancel_ratio_l1,ask_cancel_ratio_l2,ask_cancel_ratio_l3,ask_cancel_ratio_l4,bid_size_velocity_l0,bid_size_velocity_l1,bid_size_velocity_l2,bid_size_velocity_l3,bid_size_velocity_l4,ask_size_velocity_l0,ask_size_velocity_l1,ask_size_velocity_l2,ask_size_velocity_l3,ask_size_velocity_l4,max_cancel_ratio_across_levels,max_size_velocity_across_levels,is_anomaly,anomaly_score
4962,49770.87687052595,7.704750197480127,false,6.395773960767242,17,11,6,13.113794328489162,16,13,3,15.544014363366157,15,9,6,6.43013907561309,6,4,2,29.28972810018729,11,9,2,3.9895932174320987,11,10,1,6.4896938508237225,14,11,3,23.868733383197537,16,16,0,31.911046215696306,19,19,0,11.784436010528028,19,14,5,6.395773960767242,3.9895932174320987,70.77344982842294,78.0435026776777,-0.04885231639827273,144,116,28,4.0,715.2012628124843,0.4481746608511103,0,6.395773960767242,10.348709961182507,0.6180262066245426,1.5714285714285714,3.25,1.2857142857142858,1.3333333333333333,3.0,5.0,2.75,16.0,19.0,2.3333333333333335,0.3739533644187262,0.24870846688287845,-0.422074527499535,-1.6788687255750532,-0.14806454826851942,-0.12665349576735133,-0.0632871874172974,1.6348062611822534,2.212125227872368,-1.9397981094284384,19.0,2.212125227872368,false,0.4518991335574981
4963,49768.98203215496,4.409198292922482,false,9.320049966086053,11,9,2,9.382821714832016,19,12,7,18.423574442223167,10,7,3,13.055302231470497,14,13,1,17.50792810557262,14,11,3,7.642977257830098,14,12,2,11.407843241278222,12,10,2,11.657659326328606,12,11,1,21.046015639703423,7,6,1,31.53281103800277,15,11,4,9.320049966086053,7.642977257830098,67.68967646018436,83.28730650314313,-0.10331131101452369,128,102,26,3.7777777777777777,767.860876040868,0.6467215964953356,0,9.320049966086053,10.397076778841342,0.8964106127457766,3.0,1.5,1.75,6.5,2.75,4.0,3.3333333333333335,5.5,3.0,2.2,0.46673856987709184,-0.12945020811079658,0.40908267424188843,0.6657901701114062,-0.24778793061258325,0.6334398757861577,0.5586276517405923,-1.349986995754606,-1.6250933057894659,0.7650905641728838,6.5,1.6250933057894659,false,0.4134591964683455
4964,49766.575141932255,4.464197808877911,false,2.741678574979761,16,16,0,12.800729181825263,12,10,2,21.276857304287226,14,8,6,23.0754746157703,10,6,4,32.367318092470924,12,10,2,10.491729579794848,17,9,8,17.83870711370883,7,7,0,17.02925727178,13,10,3,32.041380010747204,14,10,4,23.043769805475588,13,11,2,2.741678574979761,10.491729579794848,92.26205776933348,100.44484378150648,-0.04246234019809723,128,97,31,3.03125,867.4810123272503,0.641935079231073,0,10.491729579794848,10.336374670762718,1.0150299223838668,16.0,3.3333333333333335,1.1428571428571428,1.2,3.3333333333333335,1.0,7.0,2.5,2.0,3.6666666666666665,-1.0320013219693662,0.11993905456547185,0.46818510849207023,1.048242323945322,0.3113583134661848,0.5021408475739917,0.9643916767904981,0.6040865642322317,1.5850524994843391,-0.3266920174753704,16.0,1.5850524994843391,false,0.39996311918849964
4965,49770.320122783785,5.369096618145716,false,6.129125769693534,15,15,0,21.06341088000006,11,9,2,5.874839943736572,15,10,5,12.262847162854099,7,7,0,25.230831892973413,7,7,0,4.151818500992275,7,6,1,13.374833337012582,15,13,2,13.734793612485966,8,5,3,29.818337484820038,6,6,0,18.296986988221907,14,12,2,6.129125769693534,4.151818500992275,70.56105564925768,79.37676992353276,-0.058795799129388523,105,90,15,5.625,930.0838117777281,0.7857643995062003,0,6.129125769693534,10.235724839078454,0.5987974340902029,15.0,3.0,1.6666666666666667,7.0,7.0,3.0,4.333333333333333,1.25,6.0,4.0,0.524687188636459,0.29154282397241593,-2.1557715718948653,-1.0755224126234497,-0.1493490027116784,-1.1222187513666744,-0.7577521860214759,-0.37245454254173077,-0.3153815341900505,-0.1825977145390948,15.0,2.1557715718948653,false,0.44466181145212635
4966,49768.00984872244,3.1004924988739724,false,22.55251212101488,9,6,3,8.549851069541495,10,10,0,31.06888439137449,6,3,3,8.494388810737448,19,13,6,23.761078251027637,7,6,1,13.484452951440662,7,5,2,9.984163774535737,17,10,7,30.153584952350112,7,4,3,15.57249856090171,6,5,1,20.567714014174808,18,17,1,22.55251212101488,13.484452951440662,94.42671464369596,89.76241425340304,0.025323429337128407,106,79,27,2.8214285714285716,847.927232635343,0.7483250894596795,0,22.55251212101488,10.444059199363773,2.159362723871646,1.5,10.0,0.75,1.8571428571428572,3.0,1.6666666666666667,1.25,1.0,2.5,8.5,1.9904428001689891,-0.43696786555126843,2.3820494488251938,-0.38004163301451555,-0.04612337105728154,1.4728605634676188,-0.9665948162940605,1.5967738520442456,-1.6478592594386865,0.0877077490547114,10.0,2.3820494488251938,false,0.4812099112823213
4967,49770.00620550078,4.660133400810469,false,5.368146752771812,15,14,1,14.222902621621248,17,10,7,23.230180552488058,9,8,1,17.490670612101834,12,8,4,12.038018937223956,10,9,1,5.434804469380213,7,6,1,7.556541064430822,18,12,6,8.81093904759166,14,12,2,9.241954922890097,18,14,4,25.578199368092466,8,8,0,5.368146752771812,5.434804469380213,72.3499194762069,56.62243887238526,0.12194458413571628,128,101,27,3.607142857142857,838.6782639539588,0.5781698844327724,0,5.434804469380213,10.453622848858526,0.519896742780773,7.0,1.25,4.0,1.6,4.5,3.0,1.7142857142857142,4.0,2.8,8.0,-1.8622718536058223,0.19825766649874527,-0.7192073539191782,0.8720039673960511,-1.3302555992188556,-1.1822612411182394,-0.672893768391914,-1.8315320930029664,-0.7141955823173626,0.19915017320527742,8.0,1.8622718536058223,false,0.40120490903226597
4968,49767.71952902609,2.6239198497965415,false,14.242439487886909,8,6,2,4.861634748234811,10,7,3,13.290061615479777,12,10,2,40.48624502135518,8,7,1,19.018068221362284,18,17,1,8.529992954167378,15,13,2,6.160732204580296,11,7,4,10.407422257205527,11,9,2,35.45596513676114,14,10,4,10.869254951901578,7,7,0,14.242439487886909,8.529992954167378,91.89844909431896,71.42336750461591,0.1253664820541592,114,93,21,4.2272727272727275,700.911154669069,0.5252847249844745,0,14.242439487886909,10.497297582179849,1.3567720050220156,2.0,1.75,3.3333333333333335,3.5,8.5,4.333333333333333,1.4,3.0,2.0,7.0,0.9249168593736017,-0.49851724710136575,-0.8797548620393488,1.8409499402085245,0.7619434785808722,0.4509009817670702,-0.3859038705500603,0.14247179039439128,2.172519083919305,-0.6092913601269855,8.5,2.172519083919305,false,0.4330038278067581
4969,49767.356594106226,4.265136910904009,false,4.796105798052615,11,5,6,24.56326559510517,11,7,4,15.232877582219679,19,19,0,21.478607924685765,6,6,0,23.765929915106526,15,12,3,7.038564840176469,15,15,0,16.76833449048253,16,10,6,14.540374372399036,13,9,4,24.4294626013523,7,5,2,32.917936983482754,18,14,4,4.796105798052615,7.038564840176469,89.83678681516976,95.6946732878931,-0.03157354806278826,131,102,29,3.4,661.6355401998372,0.6611733104682697,0,7.038564840176469,10.477338953941324,0.6717893609358443,0.7142857142857143,1.4,19.0,6.0,3.0,15.0,1.4285714285714286,1.8,1.6666666666666667,2.8,-0.9422659043309731,2.0644967469909155,0.17765774155044606,-1.4132643341684938,0.5132876733484716,-0.2255383592649069,2.1538796706796988,0.36821605392077167,-0.8718592162811215,0.9085226726380048,19.0,2.1538796706796988,false,0.47186533109582585
4970,49768.20080040341,7.042110596535197,false,6.9278803205296215,16,12,4,5.881971974706321,19,15,4,11.616172006241355,6,3,3,10.453409112771167,14,13,1,51.21234614034965,11,11,0,10.88198920185318,9,7,2,9.33494525019302,18,10,8,24.162394896345695,10,8,2,17.144207186559957,12,8,4,47.44575680889209,8,6,2,6.9278803205296215,10.88198920185318,86.09177955459812,108.96929334384393,-0.11728385089503184,123,93,30,3.0,825.7017034242687,0.5607209564153235,0,10.88198920185318,10.344769498391901,1.0519315296048684,2.4,3.0,0.75,6.5,11.0,2.3333333333333335,1.1111111111111112,2.6666666666666665,1.6,2.0,0.21408879740323372,-1.6409520938290034,-0.33166093642133243,-0.8182464215330836,2.1645470936847513,0.6275255561609898,-1.3490578864871996,0.8261792232863099,-0.5650464190574661,0.590326672474278,11.0,2.1645470936847513,false,0.3882509412609818
4971,49769.25340863332,8.257135153846084,false,6.624342270468608,8,6,2,3.1656595263997436,11,8,3,9.265881584908477,19,15,4,14.667478841767405,15,13,2,24.159243399285085,7,7,0,8.263189766937028,10,7,3,11.880595547102619,15,15,0,25.009334267945924,6,4,2,8.916948992036286,9,7,2,42.488713379723656,8,5,3,6.624342270468608,8.263189766937028,57.88260562282932,96.55878195374552,-0.2504262421997462,108,87,21,3.9545454545454546,810.5576456982515,0.4643456171058782,0,8.263189766937028,10.430195716105375,0.7922372687770134,2.0,2.0,3.0,4.333333333333333,7.0,1.75,15.0,1.3333333333333333,2.3333333333333335,1.25,-0.03208109430041252,-0.23870602522014214,-0.21541190713134117,0.3124643366156102,-1.753960624236002,-0.5006674534352156,0.4586817343471408,0.07408146746999149,-0.6272655484315027,-0.24209115381121635,15.0,1.753960624236002,false,0.42298925748582217
4972,49769.995522112855,5.980358960454759,false,3.0346868468024217,19,15,4,7.300948240778059,6,3,3,13.297920761868383,16,12,4,37.23858531819393,19,17,2,6.9953576751462965,12,9,3,3.431198777064453,6,4,2,13.115305925910585,7,7,0,18.974664874392086,8,8,0,9.243047474910144,15,15,0,60.692932306079776,13,13,0,3.0346868468024217,3.431198777064453,67.86749884278909,105.45714935835704,-0.21687423517481794,121,103,18,5.421052631578948,943.2539405496964,0.43015051396711135,0,3.431198777064453,10.292698246002084,0.33336241819750306,3.0,0.75,2.4,5.666666666666667,2.25,1.3333333333333333,7.0,8.0,15.0,13.0,-0.3777515113616426,0.36929332318479513,0.36692351795788536,1.5958928688792684,-1.0618605126969045,-0.8817013932200544,0.2228817050999211,-0.5558358544572102,0.02647765660761365,1.3893283289497027,15.0,1.5958928688792684,false,0.48692337347688586
4973,49768.94784151093,4.267736525273117,false,4.724234719341664,13,8,5,12.205130258647676,16,15,1,2.309939144737457,6,3,3,12.490321329655613,17,15,2,78.75568254865567,6,6,0,7.100402790979119,19,9,10,12.410234766372152,6,5,1,22.642463228522725,16,10,6,17.07847684303786,19,17,2,22.98591178806774,14,12,2,4.724234719341664,7.100402790979119,110.48530800103808,82.2174894169796,0.14669127258562278,132,100,32,3.0303030303030303,899.9644282755805,0.4292896080700411,0,7.100402790979119,10.138248463457064,0.7003579382150925,1.3333333333333333,7.5,0.75,5.0,6.0,0.8181818181818182,2.5,1.4285714285714286,5.666666666666667,4.0,0.17853195257897925,0.43551151154516066,-0.9621642834487564,-1.4957796194610349,2.5663673203929824,0.6693801513360386,-0.13199516054695737,0.36365634507275607,0.637800923259606,-2.134400599998401,7.5,2.5663673203929824,false,0.45346506241359785
4974,49767.08486621471,5.509840848511975,false,3.6173975843995474,16,10,6,6.00382402067174,19,13,6,11.327380979268474,8,6,2,15.967965483046303,7,5,2,8.241649899281294,7,5,2,5.8533141759040035,14,14,0,11.173737712705794,13,13,0,13.881793484895402,9,8,1,12.0283718016275,13,11,2,24.704593557171478,18,16,2,3.6173975843995474,5.8533141759040035,45.15821796666736,67.64181073230418,-0.19932258018868584,124,101,23,4.208333333333333,737.9415884517456,0.5683221717528124,0,5.8533141759040035,10.05345884695582,0.582218942257508,1.4285714285714286,1.8571428571428572,2.0,1.6666666666666667,1.6666666666666667,14.0,13.0,4.0,3.6666666666666665,5.333333333333333,-0.1199736758749778,-0.5452461795606143,0.7612071692275111,0.21428592210831393,-1.9227027329599646,-0.23125143964331804,-0.2543913962892471,-0.8419146763664024,-0.4329661385360834,0.09837897780996155,14.0,1.9227027329599646,false,0.41664890707028057
4975,49763.55744716909,7.675180721300872,false,5.940763200131537,6,5,1,8.346265460182584,7,4,3,16.005848803339703,11,7,4,15.577948992001742,14,10,4,70.71877446922912,6,6,0,4.206055778925544,16,8,8,10.924510707098047,16,10,6,4.371901336268883,13,10,3,65.38464312786824,7,4,3,38.58515560098714,11,9,2,5.940763200131537,4.206055778925544,116.58960092488468,123.47226655114787,-0.028670382758520973,107,73,34,2.085714285714286,777.4445199051245,0.7372388186316013,0,5.940763200131537,10.065502487632846,0.5902102957533176,2.5,1.0,1.4,2.0,6.0,0.8888888888888888,1.4285714285714286,2.5,1.0,3.0,0.2528298756750021,0.2128660035117898,0.4336995675136156,-0.024625183482602703,1.4907052157225482,-0.32842489964025035,-0.05332323004500762,-0.8819974071240997,2.5372804453855924,0.7764777424748839,6.0,2.5372804453855924,false,0.45399595002856497
4976,49761.37037482125,5.103412183909618,false,5.544687655485549,14,12,2,6.443103057446149,18,15,3,8.053994096312813,15,14,1,21.42548304889185,15,10,5,31.643429245131124,10,7,3,5.252122783885606,11,5,6,5.435483847713072,10,7,3,28.35793575993539,15,12,3,25.75556318088277,8,7,1,29.493018346676934,10,10,0,5.544687655485549,5.252122783885606,73.11069710326748,94.29412391909378,-0.12654012403260895,126,99,27,3.5357142857142856,766.7435715666662,0.3845943272633595,0,5.544687655485549,9.830612969132313,0.5640225765062282,4.0,3.75,7.0,1.6666666666666667,1.75,0.7142857142857143,1.75,3.0,3.5,10.0,-0.05531011291558951,-0.1849859740804901,-1.146307349518169,0.3688496198274108,-0.8852783352166185,0.2714759305322508,-1.1262678714394625,1.9508766223492622,-1.6084083802389988,-0.49909860176762666,10.0,1.9508766223492622,false,0.4263255830781996
4977,49764.16445894371,4.377592269322005,false,5.016859801835942,16,13,3,10.363987444095015,16,11,5,7.316303175542941,7,6,1,11.524825826652426,18,17,1,16.60950424945079,11,8,3,9.320700320623162,16,12,4,5.871716694013948,18,12,6,11.181514342655737,11,7,4,23.349743525120928,15,11,4,17.802716203953032,16,13,3,5.016859801835942,9.320700320623162,50.83148049757712,67.5263910863668,-0.14105450161757102,144,110,34,3.142857142857143,794.2915015898135,0.5847103437648544,0,9.320700320623162,9.887513511059964,0.9426738390999135,3.25,1.8333333333333333,3.0,8.5,2.0,2.4,1.7142857142857142,1.4,2.2,3.25,-0.11327678073338127,0.3847297330280913,-0.1106769722670407,-0.6203770062260898,-0.33970681320469853,1.2819618946281828,0.0903402646763795,-1.4876547955235635,-0.09803791854785766,-0.6298668376533648,8.5,1.4876547955235635,false,0.4003912300672953
4978,49766.50823641545,6.877925888528932,false,7.790405827979872,19,12,7,5.831152181326927,7,3,4,24.272816534219412,17,16,1,16.32198726495523,16,13,3,87.09458796445851,11,10,1,13.009618479860395,19,16,3,10.169580102882634,6,6,0,14.765789008392096,6,3,3,32.74768066600323,19,13,6,17.633140286459145,18,16,2,7.790405827979872,13.009618479860395,141.31094977293995,88.3258085435975,0.23073458107393377,138,108,30,3.4838709677419355,823.2946353530942,0.6440010318231748,0,13.009618479860395,9.90172928886495,1.3138733750770626,1.5,0.6,8.0,3.25,5.0,4.0,6.0,0.75,1.8571428571428572,5.333333333333333,0.7589400641895753,-0.46128015781135084,2.073611841991289,0.3458432915576761,1.422882050230583,1.140337545902516,0.859469990594533,0.30928225772008633,0.40525412457771653,-0.009470715668558468,8.0,2.073611841991289,false,0.4192002127321301
4979,49766.29986022036,4.9155582335669425,false,8.277862837508078,11,6,5,14.375586504198713,16,8,8,7.941598837703744,13,9,4,20.768448792325064,14,13,1,39.293617799092914,12,12,0,4.174815026981894,12,12,0,9.873074121363711,19,17,2,10.124849421487573,11,7,4,10.88453771974549,18,18,0,15.243617953069096,16,13,3,8.277862837508078,4.174815026981894,90.65711477082851,50.300894242647765,0.28629959241494746,142,115,27,4.107142857142857,898.5913487062592,0.3389047665760191,0,8.277862837508078,9.801552059770627,0.8445461276978408,1.0,0.8888888888888888,1.8,6.5,12.0,12.0,5.666666666666667,1.4,18.0,3.25,0.25023107648246834,1.099388323187409,-1.659618180225,0.35049788128071513,-0.9108516523116216,-2.0256631120351183,-0.08501607227167719,-0.39973244334617,-0.911414309646747,-0.14699389041265506,18.0,2.0256631120351183,false,0.4767651163297966
4980,49758.59622865138,8.226447084208814,false,4.051839552141324,13,10,3,21.290562929813888,17,16,1,28.602244892298575,11,9,2,42.717429185595556,9,6,3,20.20618027768947,8,7,1,3.6422828586481883,18,14,4,17.44914360639848,19,13,6,23.377260800949347,18,15,3,9.089483626747029,8,6,2,35.49049121582832,15,11,4,4.051839552141324,3.6422828586481883,116.86825683753881,89.04866210857136,0.1351010634354335,136,107,29,3.566666666666667,874.9276276076816,0.6324239994895275,0,4.051839552141324,9.746376355618686,0.41572779505949203,2.5,8.0,3.0,1.5,3.5,2.8,1.8571428571428572,3.75,2.0,2.2,-1.8327262333282561,1.3705734351618108,1.7449408813188068,1.5948678119492539,-0.36714300379991,-0.12945887722463217,2.1691697902956677,1.103480726106294,-0.07510688136451464,1.192570645915034,8.0,2.1691697902956677,false,0.42673938556158697
4981,49757.696805272666,8.817865693917044,false,18.093641806722477,9,6,3,10.009032965280793,7,5,2,19.438727019144626,18,18,0,21.81583656395548,16,16,0,21.077415351921275,8,5,3,17.956719600575823,7,5,2,7.878723195607519,15,13,2,21.354423998673724,9,7,2,14.572837913361042,18,18,0,30.642578124122537,16,11,5,18.093641806722477,17.956719600575823,90.43465370702464,92.40528283234065,-0.010777892196936603,123,104,19,5.2,678.1724328033321,0.5809783510503563,0,18.093641806722477,9.89648105475064,1.8282904505775746,1.5,1.6666666666666667,18.0,16.0,1.25,1.6666666666666667,4.333333333333333,2.3333333333333335,18.0,1.8333333333333333,2.762063660961522,-1.764149444335861,-0.7458023239606801,-1.3300255215428456,0.016981464409470116,2.308047807814099,-2.0308010053801606,-0.1682982568312033,0.23019903734751987,-0.28559382503515923,18.0,2.762063660961522,false,0.5246649004767183
4982,49764.586088222415,2.695407499532382,false,5.798272359386802,6,6,0,17.19863711475751,17,14,3,7.829721253457364,16,14,2,16.730196037506946,16,14,2,24.86988624681932,11,11,0,8.128452137927678,13,13,0,8.092169382617472,17,9,8,10.74772042012363,10,6,4,22.3243639145324,7,5,2,22.37728703384313,13,12,1,5.798272359386802,8.128452137927678,72.42671301192794,71.66999288904431,0.0052514741274077206,126,104,22,4.521739130434782,836.7423170750284,0.7847085892239608,0,8.128452137927678,9.923819236396758,0.8190850663740061,6.0,3.5,4.666666666666667,4.666666666666667,11.0,13.0,1.0,1.2,1.6666666666666667,6.0,-1.8840858357196815,1.081789416964629,-0.9038945525510941,-0.3697996497142894,0.07441039884389733,-1.427511101598338,0.04556680406148512,-0.8594265892513295,0.3239621593141673,-0.5289556828449138,13.0,1.8840858357196815,false,0.40315344452953694
4983,49767.35120696166,4.55244555940122,false,8.227827425672633,14,14,0,5.798711401946153,12,9,3,22.912443409743112,9,6,3,11.292330452646787,17,16,1,47.63871382144053,6,4,2,7.019061064532628,6,5,1,13.824191280876507,9,7,2,11.789632501360808,8,7,1,10.387578665993964,19,19,0,17.046327911175737,6,5,1,8.227827425672633,7.019061064532628,95.87002651144923,60.06679142393964,0.22960090863431856,106,92,14,6.133333333333334,790.1361938946243,1.1334067469519513,0,8.227827425672633,9.915120212801682,0.8298262904618605,14.0,2.25,1.5,8.0,1.3333333333333333,2.5,2.3333333333333335,3.5,19.0,2.5,0.371045017671612,-1.5156896060664191,1.1486178072713153,-0.4787420132635302,0.49973813877894596,-0.16306157324803783,1.1285835893121259,0.08496296732277037,-0.49440170876691003,-0.519606238820731,19.0,1.5156896060664191,false,0.5307232951381663
4984,49767.017327727444,5.194704900318775,false,13.02409814604986,14,12,2,4.710376019999423,9,5,4,8.055210051715644,6,3,3,26.39949265546909,10,10,0,25.225476286621,11,10,1,12.509656423649528,14,8,6,7.314657605026656,12,10,2,20.976725302795796,17,17,0,23.005811352645438,11,9,2,29.30835681559928,12,12,0,13.02409814604986,12.509656423649528,77.41465315985502,93.1152074997167,-0.0920692380744077,116,96,20,4.571428571428571,833.1866280044758,0.49602448312687225,0,13.02409814604986,9.945262627714998,1.3095781010101137,4.0,1.0,0.75,10.0,5.0,1.1428571428571428,3.3333333333333335,17.0,3.0,12.0,0.7194139721852101,-0.14968401090287312,-1.0707878282792287,1.225995550079216,-0.5626651311798275,0.7845921758094079,-1.184710607533069,0.7452104174267563,0.5164542208913584,1.111088918626516,17.0,1.225995550079216,false,0.439492173731655
4985,49766.817927027434,7.887663525397266,false,16.35200767684372,16,8,8,26.223073325288457,13,11,2,23.980316864139624,19,15,4,10.80615338251899,13,9,4,43.57166129644864,8,8,0,8.844075122801739,13,12,1,7.519617338698239,6,3,3,22.53827518278853,13,11,2,37.11784609102719,12,12,0,32.89526172829598,7,7,0,16.35200767684372,8.844075122801739,120.93321254523943,108.91507546361167,0.05228725950382087,120,96,24,3.84,751.6524736665476,0.7012892057602721,0,16.35200767684372,10.115908209947843,1.6164646156796265,0.8888888888888888,3.6666666666666665,3.0,1.8,8.0,6.0,0.75,3.6666666666666665,12.0,7.0,0.49688387903570885,2.14970526705046,1.079386392694842,-1.1629157400899015,0.5328474411266839,-0.5162427995878012,0.037280651656630755,0.13240183989491136,0.8213404815833115,0.35569418608778414,12.0,2.14970526705046,false,0.42778853394991295
